User_ID,Income,Expense,Savings,Debt_Payment,Transaction_Count,Savings_Ratio,Debt_Burden,Spending_Ratio
U1931,105672,41102,64570,8601,58,0.6110417139828904,0.08139336815807403,0.3889582860171095
U1932,95545,58169,37376,894,104,0.3911873986079858,0.009356847558741953,0.6088126013920142
U1933,114791,72358,42433,514,81,0.3696544154158427,0.00447770295580664,0.6303455845841573
U1934,88141,59739,28402,4109,125,0.3222336937407109,0.046618486289014195,0.6777663062592891
U1935,53793,48167,5626,13258,126,0.10458609856301006,0.2464632944806945,0.89541390143699
U1936,86570,31817,54753,15313,73,0.6324708328520272,0.17688575719071273,0.36752916714797274
U1937,125084,74728,50356,15349,145,0.4025774679415433,0.12270953918966454,0.5974225320584567
U1938,67892,46309,21583,7179,28,0.31790196193955106,0.1057414717492488,0.682098038060449
U1939,31015,27201,3814,10326,107,0.12297275511849105,0.3329356762856682,0.877027244881509
U1940,91813,34734,57079,11787,56,0.6216875605851023,0.12838051256358032,0.37831243941489767
U1941,57712,33436,24276,1560,68,0.4206404214028278,0.02703077349598004,0.5793595785971721
U1942,130497,110292,20205,13612,60,0.15483114554357572,0.10430891131596895,0.8451688544564243
U1943,38415,16999,21416,17650,36,0.5574905635819342,0.4594559416894442,0.44250943641806584
U1944,141854,76638,65216,19811,107,0.4597402963610473,0.1396576762022925,0.5402597036389527
U1945,142816,66178,76638,4780,40,0.5366205467174546,0.03346963925610576,0.4633794532825454
U1946,92292,62411,29881,18311,70,0.3237658735318337,0.19840289515884366,0.6762341264681663
U1947,53833,38074,15759,11894,78,0.29273865472851224,0.22094254453587947,0.7072613452714878
U1948,34158,27208,6950,2356,60,0.2034662450963171,0.06897359330171556,0.7965337549036828
U1949,92680,48631,44049,4790,58,0.475280535174795,0.05168321104876996,0.524719464825205
U1950,50309,19350,30959,16690,30,0.6153769703234013,0.3317497863205391,0.3846230296765986
U1951,36970,14245,22725,10181,96,0.6146875845279957,0.27538544766026507,0.38531241547200434
U1952,102474,39714,62760,7057,146,0.612448035599274,0.06886624899974628,0.38755196440072603
U1953,116704,53206,63498,16082,65,0.5440944612009871,0.13780161776802852,0.4559055387990129
U1954,76540,56020,20520,661,64,0.268095113666057,0.00863600731643585,0.731904886333943
U1955,50384,30666,19718,4644,20,0.3913543982216577,0.09217211813274055,0.6086456017783424
U1956,48017,21000,27017,15711,127,0.5626548930587084,0.3271966178645063,0.43734510694129164
U1957,105880,91388,14492,2920,38,0.13687193048734417,0.027578390630902908,0.8631280695126559
U1958,135570,99156,36414,16002,95,0.2685992476211551,0.11803496348749723,0.7314007523788448
U1959,38702,32234,6468,14025,91,0.1671231460906413,0.3623843729006253,0.8328768539093587
U1960,30384,18253,12131,8946,128,0.39925618746708796,0.2944312796208531,0.6007438125329121
U1961,30404,19921,10483,12732,31,0.34479015918958034,0.41876068938297595,0.6552098408104197
U1962,70943,27472,43471,6236,64,0.612759539348491,0.08790155476932185,0.38724046065150897
U1963,77926,69411,8515,16309,109,0.1092703333932192,0.20928829915560918,0.8907296666067808
U1964,59189,35012,24177,13518,122,0.4084711686293061,0.22838703137407287,0.5915288313706939
U1965,42763,37760,5003,352,27,0.11699366274583167,0.008231415008301568,0.8830063372541683
U1966,48384,32372,16012,7005,110,0.33093584656084657,0.14477926587301587,0.6690641534391535
U1967,90100,79976,10124,14036,106,0.11236403995560489,0.1557824639289678,0.8876359600443952
U1968,128142,47843,80299,16542,103,0.6266407579091945,0.1290911644893946,0.3733592420908055
U1969,39860,29177,10683,956,101,0.2680130456598093,0.02398394380331159,0.7319869543401907
U1970,134293,48815,85478,2071,87,0.6365037641574766,0.015421503726925453,0.36349623584252344
U1971,110642,66215,44427,8595,146,0.4015382946801396,0.07768297753113645,0.5984617053198604
U1972,80612,47059,33553,15140,101,0.41622835309879425,0.18781322879968243,0.5837716469012058
U1973,53574,39254,14320,12803,103,0.26729383656251166,0.23897786239593832,0.7327061634374883
U1974,53524,41241,12283,3453,132,0.22948583812868995,0.06451311561168821,0.77051416187131
U1975,99172,75953,23219,6675,95,0.23412858468116002,0.06730730448110353,0.76587141531884
U1976,40916,18716,22200,955,141,0.5425750317724117,0.023340502492912307,0.4574249682275882
U1977,34809,21466,13343,6295,60,0.383320405642219,0.18084403458875578,0.6166795943577811
U1978,62201,35088,27113,15921,21,0.43589331361232136,0.25596051510425877,0.5641066863876787
U1979,83330,46365,36965,18096,48,0.44359774390975637,0.2171606864274571,0.5564022560902436
U1980,43456,38897,4559,15282,124,0.10491071428571429,0.35166605301914583,0.8950892857142857
U1981,143748,115929,27819,4703,70,0.19352617079889808,0.032716976931852965,0.8064738292011019
U1982,86397,32158,54239,6563,94,0.627788001898214,0.07596328576223711,0.37221199810178596
U1983,68765,35750,33015,12003,29,0.48011342979713517,0.1745510070530066,0.5198865702028649
U1984,64816,34021,30795,10817,70,0.4751141693409035,0.16688780548012835,0.5248858306590966
U1985,75106,41883,33223,11171,137,0.44234814795089605,0.14873645248049425,0.557651852049104
U1986,83932,31469,52463,12582,140,0.6250655292379546,0.14990706762617356,0.37493447076204545
U1987,47100,29390,17710,12201,58,0.37600849256900215,0.25904458598726116,0.6239915074309978
U1988,87091,54832,32259,17778,47,0.3704056676350025,0.20413131092765038,0.6295943323649975
U1989,51949,26549,25400,12473,22,0.48894107682534793,0.2401008681591561,0.5110589231746521
U1990,100080,40313,59767,9461,103,0.5971922462030376,0.0945343725019984,0.40280775379696243
U1991,67744,40463,27281,15596,136,0.4027072508266415,0.23021965044874823,0.5972927491733585
U1992,75543,44925,30618,529,21,0.40530558754616575,0.007002634261281654,0.5946944124538343
U1993,138319,68285,70034,19342,112,0.5063223418330092,0.13983617579652832,0.4936776581669908
U1994,122193,93698,28495,19975,113,0.23319666429337196,0.16347090258852798,0.7668033357066281
U1995,66187,30839,35348,12765,59,0.5340625802650067,0.19286264674331818,0.46593741973499325
U1996,142734,100472,42262,13910,21,0.296089228915325,0.09745400535261395,0.703910771084675
U1997,37239,16709,20530,11561,100,0.5513037407019522,0.31045409382636485,0.44869625929804774
U1998,44489,17997,26492,9131,31,0.5954730382791251,0.20524174515048663,0.4045269617208748
U1999,144937,119225,25712,525,84,0.17740121570061476,0.0036222634661956573,0.8225987842993853
