customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,avg_order_value,clv,churn
17329.0,14,5,1004.4300000000001,5,4,3,543,Loyal Customers,200.88600000000002,1004.4300000000001,0
17330.0,23,4,423.8,4,4,2,442,Loyal Customers,105.95,423.8,0
17331.0,124,1,175.2,3,2,1,321,Others,175.2,175.2,1
17332.0,528,5,838.27,1,4,3,143,At Risk,167.654,838.27,1
17333.0,86,1,494.25,3,2,2,322,Others,494.25,494.25,0
17334.0,302,3,635.15,2,3,3,233,Others,211.71666666666667,635.15,1
17335.0,384,2,508.0,2,3,2,232,Others,254.0,508.0,1
17336.0,472,1,81.12,1,2,1,121,Others,81.12,81.12,1
17337.0,151,4,2027.8700000000001,3,4,4,344,Others,506.96750000000003,2027.8700000000001,1
17338.0,17,17,12142.57,5,5,5,555,Champions,714.2688235294117,12142.57,0
17339.0,94,3,362.36,3,3,2,332,Others,120.78666666666668,362.36,1
17340.0,30,18,22404.82,4,5,5,455,Loyal Customers,1244.7122222222222,22404.82,0
17341.0,157,5,1889.83,3,4,4,344,Others,377.966,1889.83,1
17342.0,380,4,1227.54,2,4,3,243,At Risk,306.885,1227.54,1
17343.0,355,6,1259.94,2,4,4,244,At Risk,209.99,1259.94,1
17344.0,46,2,468.11,4,3,2,432,Others,234.055,468.11,0
17345.0,15,10,1604.68,5,5,4,554,Loyal Customers,160.46800000000002,1604.68,0
17346.0,4,26,5323.0,5,5,5,555,Champions,204.73076923076923,5323.0,0
17347.0,86,1,228.96,3,2,1,321,Others,228.96,228.96,0
17348.0,15,9,2476.41,5,5,4,554,Loyal Customers,275.15666666666664,2476.41,0
17349.0,179,5,852.25,3,4,3,343,Others,170.45,852.25,1
17350.0,8,7,1906.041,5,4,4,544,Loyal Customers,272.29157142857144,1906.041,0
17351.0,36,12,1988.23,4,5,4,454,Loyal Customers,165.68583333333333,1988.23,0
17352.0,696,1,36.25,1,2,1,121,Others,36.25,36.25,1
17353.0,129,4,3242.0,3,4,5,345,Others,810.5,3242.0,1
17354.0,51,4,3143.46,4,4,5,445,Loyal Customers,785.865,3143.46,0
17355.0,386,1,285.11,2,2,1,221,Others,285.11,285.11,1
17356.0,312,5,946.47,2,4,3,243,At Risk,189.294,946.47,1
17357.0,24,2,388.14,4,3,2,432,Others,194.07,388.14,0
17358.0,303,5,866.05,2,4,3,243,At Risk,173.20999999999998,866.05,1
17359.0,11,2,284.46,5,3,1,531,New Customers,142.23,284.46,0
17360.0,17,6,1231.3799999999999,5,4,3,543,Loyal Customers,205.23,1231.3799999999999,0
17361.0,49,5,880.64,4,4,3,443,Loyal Customers,176.128,880.64,0
17362.0,239,7,1024.04,2,4,3,243,At Risk,146.29142857142855,1024.04,1
17363.0,395,3,940.86,2,3,3,233,Others,313.62,940.86,1
17364.0,1,28,12070.42,5,5,5,555,Champions,431.0864285714286,12070.42,0
17365.0,13,15,8224.98,5,5,5,555,Champions,548.332,8224.98,0
17366.0,432,2,1096.24,1,3,3,133,Others,548.12,1096.24,1
17367.0,238,1,168.4,2,2,1,221,Others,168.4,168.4,1
17368.0,23,14,2826.14,4,5,4,454,Loyal Customers,201.86714285714285,2826.14,0
17369.0,456,1,979.1999999999999,1,2,3,123,Others,979.1999999999999,979.1999999999999,1
17370.0,73,4,446.18,3,4,2,342,Others,111.545,446.18,0
17371.0,17,6,662.55,5,4,3,543,Loyal Customers,110.425,662.55,0
17372.0,41,28,4377.56,4,5,5,455,Loyal Customers,156.3414285714286,4377.56,0
17373.0,40,7,1167.5,4,4,3,443,Loyal Customers,166.78571428571428,1167.5,0
17374.0,219,3,727.11,2,3,3,233,Others,242.37,727.11,1
17375.0,199,4,660.55,2,4,3,243,At Risk,165.1375,660.55,1
17376.0,71,4,453.64,3,4,2,342,Others,113.41,453.64,0
17377.0,24,78,18319.41,4,5,5,455,Loyal Customers,234.86423076923077,18319.41,0
17378.0,374,1,10.95,2,2,1,221,Others,10.95,10.95,1
17379.0,11,1,404.66,5,2,2,522,New Customers,404.66,404.66,0
17380.0,434,3,645.0,1,3,3,133,Others,215.0,645.0,1
17381.0,9,38,40002.37,5,5,5,555,Champions,1052.693947368421,40002.37,0
17382.0,65,8,902.28,3,5,3,353,Others,112.785,902.28,0
17383.0,4,2,309.99,5,3,2,532,New Customers,154.995,309.99,0
17384.0,19,3,507.55,5,3,2,532,New Customers,169.18333333333334,507.55,0
17385.0,15,1,261.11,5,2,1,521,New Customers,261.11,261.11,0
17386.0,8,7,2812.77,5,4,4,544,Loyal Customers,401.82428571428574,2812.77,0
17387.0,20,2,784.11,4,3,3,433,Others,392.055,784.11,0
17388.0,78,11,2691.57,3,5,4,354,Others,244.68818181818185,2691.57,0
17389.0,1,61,57224.68,5,5,5,555,Champions,938.1095081967213,57224.68,0
17390.0,421,1,149.3,1,2,1,121,Others,149.3,149.3,1
17391.0,164,2,508.8,3,3,2,332,Others,254.4,508.8,1
17392.0,307,3,626.56,2,3,3,233,Others,208.85333333333332,626.56,1
17393.0,411,2,381.15,1,3,2,132,Others,190.575,381.15,1
17394.0,219,1,203.86999999999998,2,2,1,221,Others,203.86999999999998,203.86999999999998,1
17395.0,508,1,97.5,1,2,1,121,Others,97.5,97.5,1
17396.0,39,14,8807.1,4,5,5,455,Loyal Customers,629.0785714285714,8807.1,0
17397.0,22,3,1233.18,4,3,3,433,Others,411.06,1233.18,0
17398.0,115,3,653.38,3,3,3,333,Others,217.79333333333332,653.38,1
17400.0,126,8,4677.05,3,5,5,355,Others,584.63125,4677.05,1
17401.0,541,1,114.85,1,2,1,121,Others,114.85,114.85,1
17402.0,5,23,5096.18,5,5,5,555,Champions,221.57304347826087,5096.18,0
17403.0,36,2,400.57,4,3,2,432,Others,200.285,400.57,0
17404.0,4,23,47781.12,5,5,5,555,Champions,2077.44,47781.12,0
17405.0,1,3,1031.41,5,3,3,533,New Customers,343.80333333333334,1031.41,0
17406.0,333,13,4905.05,2,5,5,255,At Risk,377.3115384615385,4905.05,1
17407.0,412,1,552.9,1,2,2,122,Others,552.9,552.9,1
17408.0,163,3,316.09000000000003,3,3,2,332,Others,105.36333333333334,316.09000000000003,1
17409.0,185,10,7793.51,3,5,5,355,Others,779.351,7793.51,1
17410.0,16,5,1214.72,5,4,3,543,Loyal Customers,242.94400000000002,1214.72,0
17411.0,12,5,1425.38,5,4,4,544,Loyal Customers,285.076,1425.38,0
17412.0,3,16,4417.52,5,5,5,555,Champions,276.095,4417.52,0
17413.0,405,2,560.14,2,3,2,232,Others,280.07,560.14,1
17414.0,44,6,2249.52,4,4,4,444,Loyal Customers,374.92,2249.52,0
17415.0,80,1,507.84,3,2,2,322,Others,507.84,507.84,0
17416.0,30,22,17298.45,4,5,5,455,Loyal Customers,786.2931818181819,17298.45,0
17417.0,549,1,164.18,1,2,1,121,Others,164.18,164.18,1
17418.0,42,3,670.0600000000001,4,3,3,433,Others,223.35333333333335,670.0600000000001,0
17419.0,11,18,6500.52,5,5,5,555,Champions,361.14000000000004,6500.52,0
17420.0,50,6,1084.43,4,4,3,443,Loyal Customers,180.73833333333334,1084.43,0
17421.0,386,3,1059.41,2,3,3,233,Others,353.1366666666667,1059.41,1
17422.0,16,11,3594.76,5,5,5,555,Champions,326.79636363636365,3594.76,0
17423.0,46,3,1118.95,4,3,3,433,Others,372.98333333333335,1118.95,0
17425.0,19,2,759.17,5,3,3,533,New Customers,379.585,759.17,0
17426.0,8,13,8077.77,5,5,5,555,Champions,621.3669230769231,8077.77,0
17427.0,72,1,100.8,3,2,1,321,Others,100.8,100.8,0
17428.0,1,45,31819.760000000002,5,5,5,555,Champions,707.1057777777778,31819.760000000002,0
17429.0,128,5,1357.46,3,4,4,344,Others,271.492,1357.46,1
17430.0,33,4,735.17,4,4,3,443,Loyal Customers,183.7925,735.17,0
17431.0,313,1,403.3,2,2,2,222,Others,403.3,403.3,1
17432.0,18,9,1751.39,5,5,4,554,Loyal Customers,194.5988888888889,1751.39,0
17433.0,88,2,569.96,3,3,2,332,Others,284.98,569.96,0
17434.0,2,7,2373.82,5,4,4,544,Loyal Customers,339.1171428571429,2373.82,0
17435.0,411,1,331.35,1,2,2,122,Others,331.35,331.35,1
17436.0,2,5,534.06,5,4,2,542,Loyal Customers,106.81199999999998,534.06,0
17437.0,530,1,373.17,1,2,2,122,Others,373.17,373.17,1
17438.0,254,5,1422.77,2,4,4,244,At Risk,284.554,1422.77,1
17439.0,656,1,325.74,1,2,2,122,Others,325.74,325.74,1
17440.0,157,4,323.58,3,4,2,342,Others,80.895,323.58,1
17441.0,732,1,293.35,1,2,2,122,Others,293.35,293.35,1
17442.0,37,15,4620.3,4,5,5,455,Loyal Customers,308.02000000000004,4620.3,0
17443.0,220,1,534.24,2,2,2,222,Others,534.24,534.24,1
17444.0,148,3,2940.04,3,3,4,334,Others,980.0133333333333,2940.04,1
17446.0,177,2,120.9,3,3,1,331,Others,60.45,120.9,1
17447.0,40,2,541.53,4,3,2,432,Others,270.765,541.53,0
17448.0,497,46,14556.97,1,5,5,155,At Risk,316.45586956521737,14556.97,1
17449.0,2,13,4951.15,5,5,5,555,Champions,380.8576923076923,4951.15,0
17450.0,8,51,246973.09,5,5,5,555,Champions,4842.609607843137,246973.09,0
17451.0,1,7,1721.4,5,4,4,544,Loyal Customers,245.91428571428574,1721.4,0
17453.0,18,2,486.71999999999997,5,3,2,532,New Customers,243.35999999999999,486.71999999999997,0
17454.0,192,10,1547.94,2,5,4,254,At Risk,154.794,1547.94,1
17455.0,204,1,131.7,2,2,1,221,Others,131.7,131.7,1
17456.0,365,2,1225.42,2,3,3,233,Others,612.71,1225.42,1
17457.0,127,14,5984.8099999999995,3,5,5,355,Others,427.4864285714285,5984.8099999999995,1
17458.0,15,2,529.58,5,3,2,532,New Customers,264.79,529.58,0
17459.0,43,2,657.3,4,3,3,433,Others,328.65,657.3,0
17460.0,94,16,2228.27,3,5,4,354,Others,139.266875,2228.27,1
17461.0,23,3,757.46,4,3,3,433,Others,252.48666666666668,757.46,0
17462.0,60,2,675.69,3,3,3,333,Others,337.845,675.69,0
17463.0,16,7,2557.91,5,4,4,544,Loyal Customers,365.4157142857143,2557.91,0
17464.0,158,3,1000.94,3,3,3,333,Others,333.6466666666667,1000.94,1
17465.0,426,7,2542.79,1,4,4,144,At Risk,363.2557142857143,2542.79,1
17466.0,10,2,763.28,5,3,3,533,New Customers,381.64,763.28,0
17467.0,395,1,102.6,2,2,1,221,Others,102.6,102.6,1
17468.0,10,3,194.8,5,3,1,531,New Customers,64.93333333333334,194.8,0
17469.0,16,17,5051.25,5,5,5,555,Champions,297.13235294117646,5051.25,0
17470.0,45,11,2804.87,4,5,4,454,Loyal Customers,254.9881818181818,2804.87,0
17471.0,475,1,321.65000000000003,1,2,2,122,Others,321.65000000000003,321.65000000000003,1
17472.0,191,4,935.1,2,4,3,243,At Risk,233.775,935.1,1
17473.0,409,2,607.0,2,3,2,232,Others,303.5,607.0,1
17474.0,600,1,1047.0,1,2,3,123,Others,1047.0,1047.0,1
17475.0,79,1,194.37,3,2,1,321,Others,194.37,194.37,0
17476.0,396,2,489.86,2,3,2,232,Others,244.93,489.86,1
17477.0,613,2,1144.3,1,3,3,133,Others,572.15,1144.3,1
17478.0,408,2,1272.8,2,3,4,234,Others,636.4,1272.8,1
17479.0,633,1,389.26000000000005,1,2,2,122,Others,389.26000000000005,389.26000000000005,1
17480.0,78,2,902.03,3,3,3,333,Others,451.015,902.03,0
17481.0,4,4,1255.59,5,4,4,544,Loyal Customers,313.8975,1255.59,0
17482.0,487,2,778.19,1,3,3,133,Others,389.095,778.19,1
17483.0,65,4,591.73,3,4,2,342,Others,147.9325,591.73,0
17484.0,576,2,209.57,1,3,1,131,Others,104.785,209.57,1
17486.0,261,1,396.87,2,2,2,222,Others,396.87,396.87,1
17487.0,728,1,160.55,1,2,1,121,Others,160.55,160.55,1
17488.0,641,1,336.5,1,2,2,122,Others,336.5,336.5,1
17489.0,59,2,376.64,4,3,2,432,Others,188.32,376.64,0
17490.0,1,9,2750.5,5,5,4,554,Loyal Customers,305.6111111111111,2750.5,0
17491.0,1,17,5981.07,5,5,5,555,Champions,351.8276470588235,5981.07,0
17492.0,248,3,1122.42,2,3,3,233,Others,374.14000000000004,1122.42,1
17493.0,385,1,100.91000000000001,2,2,1,221,Others,100.91000000000001,100.91000000000001,1
17494.0,502,1,54.699999999999996,1,2,1,121,Others,54.699999999999996,54.699999999999996,1
17495.0,8,3,806.72,5,3,3,533,New Customers,268.9066666666667,806.72,0
17496.0,359,4,1412.89,2,4,4,244,At Risk,353.2225,1412.89,1
17497.0,390,2,287.25,2,3,1,231,Others,143.625,287.25,1
17498.0,76,1,272.22,3,2,1,321,Others,272.22,272.22,0
17499.0,290,2,1341.39,2,3,4,234,Others,670.695,1341.39,1
17500.0,17,3,1138.0,5,3,3,533,New Customers,379.3333333333333,1138.0,0
17501.0,221,2,288.6,2,3,1,231,Others,144.3,288.6,1
17502.0,9,4,689.1,5,4,3,543,Loyal Customers,172.275,689.1,0
17503.0,3,2,558.96,5,3,2,532,New Customers,279.48,558.96,0
17504.0,206,18,9565.12,2,5,5,255,At Risk,531.3955555555556,9565.12,1
17505.0,162,5,2435.48,3,4,4,344,Others,487.096,2435.48,1
17506.0,76,1,302.2,3,2,2,322,Others,302.2,302.2,0
17507.0,262,2,605.58,2,3,2,232,Others,302.79,605.58,1
17508.0,281,8,4579.23,2,5,5,255,At Risk,572.40375,4579.23,1
17509.0,58,8,6115.14,4,5,5,455,Loyal Customers,764.3925,6115.14,0
17510.0,25,2,514.56,4,3,2,432,Others,257.28,514.56,0
17511.0,3,60,175603.55,5,5,5,555,Champions,2926.725833333333,175603.55,0
17512.0,29,18,5467.820000000001,4,5,5,455,Loyal Customers,303.76777777777784,5467.820000000001,0
17513.0,72,3,1158.8,3,3,3,333,Others,386.26666666666665,1158.8,0
17514.0,128,2,542.83,3,3,2,332,Others,271.415,542.83,1
17515.0,31,9,1617.46,4,5,4,454,Loyal Customers,179.71777777777777,1617.46,0
17516.0,15,6,957.55,5,4,3,543,Loyal Customers,159.59166666666667,957.55,0
17517.0,309,1,153.94,2,2,1,221,Others,153.94,153.94,1
17518.0,426,2,329.42,1,3,2,132,Others,164.71,329.42,1
17519.0,17,15,5109.47,5,5,5,555,Champions,340.6313333333334,5109.47,0
17520.0,54,1,546.81,4,2,2,422,Others,546.81,546.81,0
17521.0,30,5,1278.06,4,4,4,444,Loyal Customers,255.612,1278.06,0
17522.0,2,5,1070.71,5,4,3,543,Loyal Customers,214.142,1070.71,0
17523.0,11,4,652.74,5,4,3,543,Loyal Customers,163.185,652.74,0
17524.0,361,3,539.14,2,3,2,232,Others,179.71333333333334,539.14,1
17525.0,360,3,1161.9,2,3,3,233,Others,387.3,1161.9,1
17526.0,5,12,4166.04,5,5,5,555,Champions,347.17,4166.04,0
17527.0,54,4,939.37,4,4,3,443,Loyal Customers,234.8425,939.37,0
17528.0,1,8,3628.5,5,5,5,555,Champions,453.5625,3628.5,0
17529.0,610,2,1240.25,1,3,3,133,Others,620.125,1240.25,1
17530.0,1,12,3141.51,5,5,5,555,Champions,261.7925,3141.51,0
17531.0,190,3,1266.82,2,3,4,234,Others,422.2733333333333,1266.82,1
17532.0,386,1,65.34,2,2,1,221,Others,65.34,65.34,1
17533.0,435,1,34.8,1,2,1,121,Others,34.8,34.8,1
17534.0,54,5,1668.83,4,4,4,444,Loyal Customers,333.76599999999996,1668.83,0
17535.0,280,1,164.4,2,2,1,221,Others,164.4,164.4,1
17536.0,177,3,364.83,3,3,2,332,Others,121.61,364.83,1
17537.0,30,2,897.62,4,3,3,433,Others,448.81,897.62,0
17538.0,26,1,98.42,4,2,1,421,Others,98.42,98.42,0
17539.0,618,4,1226.57,1,4,3,143,At Risk,306.6425,1226.57,1
17540.0,25,6,1590.6000000000001,4,4,4,444,Loyal Customers,265.1,1590.6000000000001,0
17541.0,510,1,124.46,1,2,1,121,Others,124.46,124.46,1
17542.0,270,3,341.7,2,3,2,232,Others,113.89999999999999,341.7,1
17543.0,550,1,120.05,1,2,1,121,Others,120.05,120.05,1
17544.0,390,3,960.69,2,3,3,233,Others,320.23,960.69,1
17545.0,43,6,1448.54,4,4,4,444,Loyal Customers,241.42333333333332,1448.54,0
17547.0,376,2,727.85,2,3,3,233,Others,363.925,727.85,1
17548.0,234,4,731.26,2,4,3,243,At Risk,182.815,731.26,1
17549.0,24,2,148.86,4,3,1,431,Others,74.43,148.86,0
17550.0,197,9,2547.64,2,5,4,254,At Risk,283.0711111111111,2547.64,1
17551.0,359,1,306.84,2,2,2,222,Others,306.84,306.84,1
17552.0,60,12,3085.29,3,5,5,355,Others,257.1075,3085.29,0
17553.0,130,4,3757.6,3,4,5,345,Others,939.4,3757.6,1
17554.0,1,5,1952.45,5,4,4,544,Loyal Customers,390.49,1952.45,0
17555.0,20,5,1057.74,4,4,3,443,Loyal Customers,211.548,1057.74,0
17556.0,206,2,300.67,2,3,2,232,Others,150.335,300.67,1
17557.0,14,4,575.46,5,4,2,542,Loyal Customers,143.865,575.46,0
17558.0,393,1,259.17,2,2,1,221,Others,259.17,259.17,1
17559.0,513,1,167.62,1,2,1,121,Others,167.62,167.62,1
17560.0,95,8,1895.8,3,5,4,354,Others,236.975,1895.8,1
17561.0,19,4,722.34,5,4,3,543,Loyal Customers,180.585,722.34,0
17562.0,14,7,1122.38,5,4,3,543,Loyal Customers,160.34,1122.38,0
17563.0,578,2,392.38,1,3,2,132,Others,196.19,392.38,1
17564.0,24,3,454.01,4,3,2,432,Others,151.33666666666667,454.01,0
17565.0,587,1,131.83,1,2,1,121,Others,131.83,131.83,1
17566.0,8,2,901.21,5,3,3,533,New Customers,450.605,901.21,0
17567.0,7,9,5356.03,5,5,5,555,Champions,595.1144444444444,5356.03,0
17568.0,633,1,382.79,1,2,2,122,Others,382.79,382.79,1
17569.0,332,1,344.14,2,2,2,222,Others,344.14,344.14,1
17570.0,382,1,100.0,2,2,1,221,Others,100.0,100.0,1
17571.0,50,5,1703.75,4,4,4,444,Loyal Customers,340.75,1703.75,0
17572.0,71,10,723.01,3,5,3,353,Others,72.301,723.01,0
17573.0,29,3,380.6,4,3,2,432,Others,126.86666666666667,380.6,0
17574.0,243,1,185.65,2,2,1,221,Others,185.65,185.65,1
17575.0,667,1,171.7,1,2,1,121,Others,171.7,171.7,1
17576.0,8,41,9056.81,5,5,5,555,Champions,220.89780487804876,9056.81,0
17577.0,645,2,348.75,1,3,2,132,Others,174.375,348.75,1
17578.0,218,7,1047.33,2,4,3,243,At Risk,149.6185714285714,1047.33,1
17579.0,5,4,753.28,5,4,3,543,Loyal Customers,188.32,753.28,0
17580.0,253,5,545.27,2,4,2,242,At Risk,109.054,545.27,1
17581.0,1,43,18757.75,5,5,5,555,Champions,436.2267441860465,18757.75,0
17582.0,236,5,1450.7,2,4,4,244,At Risk,290.14,1450.7,1
17583.0,560,1,135.95,1,2,1,121,Others,135.95,135.95,1
17584.0,7,6,5309.42,5,4,5,545,Loyal Customers,884.9033333333333,5309.42,0
17585.0,109,7,2093.3,3,4,4,344,Others,299.04285714285714,2093.3,1
17586.0,619,1,167.4,1,2,1,121,Others,167.4,167.4,1
17587.0,628,1,181.66,1,2,1,121,Others,181.66,181.66,1
17588.0,100,7,2939.55,3,4,4,344,Others,419.9357142857143,2939.55,1
17589.0,60,18,14049.87,3,5,5,355,Others,780.5483333333334,14049.87,0
17590.0,2,3,1479.22,5,3,4,534,New Customers,493.0733333333333,1479.22,0
17591.0,73,8,2776.67,3,5,4,354,Others,347.08375,2776.67,0
17592.0,739,1,148.3,1,2,1,121,Others,148.3,148.3,1
17593.0,4,11,8095.8,5,5,5,555,Champions,735.9818181818182,8095.8,0
17594.0,85,4,2497.88,3,4,4,344,Others,624.47,2497.88,0
17595.0,12,2,388.79,5,3,2,532,New Customers,194.395,388.79,0
17596.0,23,13,4920.67,4,5,5,455,Loyal Customers,378.51307692307694,4920.67,0
17597.0,214,5,3484.09,2,4,5,245,At Risk,696.818,3484.09,1
17598.0,381,1,409.98,2,2,2,222,Others,409.98,409.98,1
17599.0,478,1,52.05,1,2,1,121,Others,52.05,52.05,1
17600.0,18,1,161.67000000000002,5,2,1,521,New Customers,161.67000000000002,161.67000000000002,0
17601.0,239,2,421.48,2,3,2,232,Others,210.74,421.48,1
17602.0,2,14,7451.13,5,5,5,555,Champions,532.2235714285714,7451.13,0
17603.0,78,4,1793.48,3,4,4,344,Others,448.37,1793.48,0
17604.0,217,6,945.9300000000001,2,4,3,243,At Risk,157.655,945.9300000000001,1
17605.0,590,1,160.75,1,2,1,121,Others,160.75,160.75,1
17606.0,737,1,87.30000000000001,1,2,1,121,Others,87.30000000000001,87.30000000000001,1
17607.0,376,1,333.81,2,2,2,222,Others,333.81,333.81,1
17608.0,33,4,498.53,4,4,2,442,Loyal Customers,124.6325,498.53,0
17609.0,41,11,1894.34,4,5,4,454,Loyal Customers,172.21272727272728,1894.34,0
17610.0,540,5,1529.49,1,4,4,144,At Risk,305.898,1529.49,1
17611.0,7,28,8371.98,5,5,5,555,Champions,298.9992857142857,8371.98,0
17612.0,53,18,5394.86,4,5,5,455,Loyal Customers,299.71444444444444,5394.86,0
17613.0,23,14,4559.150000000001,4,5,5,455,Loyal Customers,325.65357142857147,4559.150000000001,0
17614.0,57,1,390.07,4,2,2,422,Others,390.07,390.07,0
17615.0,130,6,733.2,3,4,3,343,Others,122.2,733.2,1
17616.0,174,4,1060.8,3,4,3,343,Others,265.2,1060.8,1
17617.0,559,1,395.33,1,2,2,122,Others,395.33,395.33,1
17618.0,6,11,4073.2400000000002,5,5,5,555,Champions,370.29454545454547,4073.2400000000002,0
17619.0,312,1,218.52,2,2,1,221,Others,218.52,218.52,1
17620.0,60,1,81.44,3,2,1,321,Others,81.44,81.44,0
17621.0,21,6,3175.12,4,4,5,445,Loyal Customers,529.1866666666666,3175.12,0
17622.0,598,2,1130.21,1,3,3,133,Others,565.105,1130.21,1
17623.0,33,7,2383.67,4,4,4,444,Loyal Customers,340.5242857142857,2383.67,0
17624.0,15,4,1568.63,5,4,4,544,Loyal Customers,392.1575,1568.63,0
17625.0,18,8,6067.8,5,5,5,555,Champions,758.475,6067.8,0
17626.0,603,1,254.0,1,2,1,121,Others,254.0,254.0,1
17627.0,479,1,296.36,1,2,2,122,Others,296.36,296.36,1
17628.0,81,1,75.75,3,2,1,321,Others,75.75,75.75,0
17629.0,6,10,2455.52,5,5,4,554,Loyal Customers,245.552,2455.52,0
17630.0,170,2,503.59999999999997,3,3,2,332,Others,251.79999999999998,503.59999999999997,1
17631.0,2,7,998.49,5,4,3,543,Loyal Customers,142.64142857142858,998.49,0
17633.0,31,7,2057.39,4,4,4,444,Loyal Customers,293.91285714285715,2057.39,0
17634.0,36,9,2361.9700000000003,4,5,4,454,Loyal Customers,262.4411111111111,2361.9700000000003,0
17635.0,424,3,1265.58,1,3,4,134,Others,421.85999999999996,1265.58,1
17636.0,19,1,285.56,5,2,1,521,New Customers,285.56,285.56,0
17637.0,31,2,547.0600000000001,4,3,2,432,Others,273.53000000000003,547.0600000000001,0
17638.0,647,2,842.4,1,3,3,133,Others,421.2,842.4,1
17639.0,276,6,615.17,2,4,2,242,At Risk,102.52833333333332,615.17,1
17640.0,87,6,3168.94,3,4,5,345,Others,528.1566666666666,3168.94,0
17642.0,120,5,1824.49,3,4,4,344,Others,364.898,1824.49,1
17643.0,373,2,541.25,2,3,2,232,Others,270.625,541.25,1
17644.0,1,20,6028.6,5,5,5,555,Champions,301.43,6028.6,0
17646.0,219,12,4149.79,2,5,5,255,At Risk,345.81583333333333,4149.79,1
17647.0,65,3,331.65999999999997,3,3,2,332,Others,110.55333333333333,331.65999999999997,0
17648.0,61,5,2216.37,3,4,4,344,Others,443.274,2216.37,0
17649.0,138,3,1578.89,3,3,4,334,Others,526.2966666666667,1578.89,1
17650.0,21,1,166.08,4,2,1,421,Others,166.08,166.08,0
17651.0,12,16,5703.52,5,5,5,555,Champions,356.47,5703.52,0
17652.0,25,12,4867.72,4,5,5,455,Loyal Customers,405.6433333333334,4867.72,0
17653.0,37,4,1207.56,4,4,3,443,Loyal Customers,301.89,1207.56,0
17654.0,277,1,117.55,2,2,1,221,Others,117.55,117.55,1
17655.0,11,9,3652.48,5,5,5,555,Champions,405.8311111111111,3652.48,0
17656.0,73,5,1674.69,3,4,4,344,Others,334.938,1674.69,0
17657.0,430,1,126.0,1,2,1,121,Others,126.0,126.0,1
17658.0,26,2,595.42,4,3,2,432,Others,297.71,595.42,0
17659.0,17,14,3834.79,5,5,5,555,Champions,273.9135714285714,3834.79,0
17660.0,141,2,359.47,3,3,2,332,Others,179.735,359.47,1
17662.0,662,2,412.92,1,3,2,132,Others,206.46,412.92,1
17663.0,26,17,5175.83,4,5,5,455,Loyal Customers,304.4605882352941,5175.83,0
17664.0,19,4,1166.23,5,4,3,543,Loyal Customers,291.5575,1166.23,0
17665.0,493,1,563.1,1,2,2,122,Others,563.1,563.1,1
17666.0,4,5,2047.8,5,4,4,544,Loyal Customers,409.56,2047.8,0
17667.0,66,9,3950.7,3,5,5,355,Others,438.96666666666664,3950.7,0
17668.0,1,2,347.75,5,3,2,532,New Customers,173.875,347.75,0
17669.0,43,10,6142.35,4,5,5,455,Loyal Customers,614.235,6142.35,0
17670.0,228,1,205.7,2,2,1,221,Others,205.7,205.7,1
17671.0,16,5,2403.34,5,4,4,544,Loyal Customers,480.668,2403.34,0
17672.0,50,7,5778.63,4,4,5,445,Loyal Customers,825.5185714285715,5778.63,0
17673.0,2,13,4233.58,5,5,5,555,Champions,325.65999999999997,4233.58,0
17674.0,74,2,851.7,3,3,3,333,Others,425.85,851.7,0
17675.0,1,70,38259.6,5,5,5,555,Champions,546.5657142857143,38259.6,0
17676.0,4,10,2765.84,5,5,4,554,Loyal Customers,276.584,2765.84,0
17677.0,2,54,36692.91,5,5,5,555,Champions,679.4983333333334,36692.91,0
17678.0,264,2,599.76,2,3,2,232,Others,299.88,599.76,1
17679.0,53,7,3577.61,4,4,5,445,Loyal Customers,511.08714285714285,3577.61,0
17680.0,24,3,497.45,4,3,2,432,Others,165.81666666666666,497.45,0
17681.0,597,5,731.2,1,4,3,143,At Risk,146.24,731.2,1
17682.0,10,11,4456.78,5,5,5,555,Champions,405.16181818181815,4456.78,0
17683.0,386,3,819.01,2,3,3,233,Others,273.00333333333333,819.01,1
17684.0,44,1,239.41,4,2,1,421,Others,239.41,239.41,0
17685.0,17,12,5943.17,5,5,5,555,Champions,495.26416666666665,5943.17,0
17686.0,7,9,8296.81,5,5,5,555,Champions,921.8677777777777,8296.81,0
17687.0,421,1,432.68,1,2,2,122,Others,432.68,432.68,1
17688.0,394,1,304.2,2,2,2,222,Others,304.2,304.2,1
17689.0,388,2,317.08,2,3,2,232,Others,158.54,317.08,1
17690.0,30,20,7448.1,4,5,5,455,Loyal Customers,372.40500000000003,7448.1,0
17691.0,358,4,780.0500000000001,2,4,3,243,At Risk,195.01250000000002,780.0500000000001,1
17692.0,127,12,2975.8,3,5,5,355,Others,247.98333333333335,2975.8,1
17693.0,137,1,200.47,3,2,1,321,Others,200.47,200.47,1
17694.0,142,3,1695.97,3,3,4,334,Others,565.3233333333334,1695.97,1
17695.0,132,5,1746.04,3,4,4,344,Others,349.20799999999997,1746.04,1
17696.0,38,27,7679.59,4,5,5,455,Loyal Customers,284.42925925925925,7679.59,0
17697.0,236,1,338.95,2,2,2,222,Others,338.95,338.95,1
17698.0,261,1,154.95,2,2,1,221,Others,154.95,154.95,1
17699.0,477,2,442.0,1,3,2,132,Others,221.0,442.0,1
17700.0,17,14,6679.97,5,5,5,555,Champions,477.1407142857143,6679.97,0
